,P_Index,P_Value
105,0.008423395873239469,3.9
106,0.009460560964198898,5.3
107,0.008608559384636859,5.3
108,0.006429467646912199,5.2
109,0.00806464682166401,5.2
110,0.008589794803620567,4.2
111,0.009103038773636897,4.2
112,0.008427641992320434,4.8
113,0.01004384190847969,4.8
114,0.006717831316761988,4.2
115,0.008630497707120871,4.2
116,0.007292571160430866,4.0
117,0.00888103625583995,4.0
118,0.009100627737462293,4.5
119,0.007045200971880933,4.5
120,0.010196169843721473,5.2
121,0.00706474834329938,5.2
122,0.008547023434687362,5.8
123,0.007336058600463751,5.8
124,0.007616263963014175,4.4
125,0.0067177267144593435,4.4
126,0.008114594949914622,4.2
127,0.009965575587255927,4.2
128,0.007552614443461626,4.8
129,0.007678573456217498,4.8
130,0.007708432783055699,5.5
131,0.008570061274867452,5.5
132,0.007692135968774942,3.6
133,0.008532014773597305,3.6
134,0.007975370694916063,3.0
135,0.007266058049501814,3.0
136,0.006653394785750879,4.3
137,0.006627233070348906,4.3
138,0.007790479209710779,4.2
139,0.008756304932539372,4.2
140,0.010979161108517004,3.9
141,0.008150446559288841,3.9
142,0.0069743186112198,6.3
143,0.0069527517136744885,6.3
144,0.006833947904159181,4.8
145,0.006320698136547339,4.8
146,0.006289271758567821,5.5
147,0.006581556709083522,5.5
148,0.006241022104648725,8.5
149,0.006471981404667629,8.5
150,0.006530291715629215,5.4
151,0.007117819870610429,5.4
152,0.006870736758451558,5.1
153,0.007248175977350578,5.1
154,0.006287326279578432,5.5
155,0.007445308927128068,5.5
156,0.007138229204427312,4.1
157,0.00651099539244581,4.1
158,0.006576917781419259,8.2
159,0.006560171999306879,8.2
160,0.007503691377910276,5.2
161,0.007295038733763339,5.2
162,0.006565759544874453,4.3
163,0.00679695799803092,4.3
164,0.008954821791559748,3.8
165,0.008218023368520141,3.8
166,0.008133757396804045,4.1
167,0.009994425497549007,4.1
168,0.007772940822322884,3.6
169,0.006581493448693989,3.6
170,0.009361535630357704,6.0
171,0.009749538962245027,6.0
172,0.009335952276433714,3.2
173,0.009995664084191575,3.2
174,0.007124128222800145,4.6
175,0.007203260866879802,4.6
176,0.008212062849264862,4.4
177,0.006539377951935318,4.4
178,0.007493151584460135,4.0
179,0.007932552904534585,4.0
180,0.007933858787238594,3.6
181,0.008032102204772741,3.6
182,0.009462055566673271,3.8
183,0.008477586448267148,3.8
184,0.007761514099389943,3.0
185,0.008296146540663426,3.0
186,0.00967456801026492,5.4
187,0.009049141881326307,5.4
188,0.011025757763173686,5.0
189,0.008716513575462879,5.0
190,0.00798097337960772,5.6
191,0.007398467168367059,5.6
192,0.007226819437747778,5.4
193,0.007817658339910874,5.4
194,0.00783616168519264,4.8
195,0.007300690593913467,4.8
196,0.008397367254287035,4.2
197,0.008743059176622946,4.2
198,0.009023893713063632,3.4
199,0.007747506768846741,3.4
200,0.008149641648064488,3.5
201,0.007718418937086909,3.5
202,0.006279844206602048,6.5
203,0.007263991463446482,6.5
204,0.00678068734840182,6.5
205,0.008506088282783493,6.5
206,0.00788763893837234,3.1
207,0.009673811322718289,3.1
208,0.006782082860191735,3.6
209,0.008240144656323495,3.6
210,0.008921680204365345,5.5
211,0.006804140032566597,5.5
212,0.006531512063939665,4.3
213,0.00712291624823098,4.3
214,0.006726846704164322,6.3
215,0.0068598516136032335,6.3
216,0.006697276587846589,4.1
217,0.006448671578265646,4.1
218,0.006206843252619732,4.8
219,0.006845342310911945,4.8
220,0.006171616176538301,4.0
221,0.006298891263947662,4.0
222,0.006415258608520411,6.6
223,0.006697822507709451,6.6
224,0.006836383075090854,5.5
225,0.006976034343350501,5.5
226,0.006960959538643537,4.7
227,0.006962182579914553,4.7
228,0.007863885272997114,5.5
229,0.007414203744011502,5.5
230,0.006881109347289803,4.0
231,0.0063671709237006725,4.0
232,0.008332021073234929,4.0
233,0.007734271570701804,4.0
234,0.007614109139510062,5.2
235,0.008249718139993274,5.2
236,0.0066138220640697765,5.2
237,0.006692446883568521,5.2
238,0.007871512106458693,5.2
239,0.006711664511829606,5.2
240,0.007541419767102185,5.1
241,0.009089772648688673,5.1
242,0.007083686150566408,4.1
243,0.008067385866801951,4.1
244,0.006909090366697907,6.0
245,0.006333952052536485,6.0
246,0.009086268426039375,3.7
247,0.007479540885221843,3.7
248,0.007216609139905358,6.5
249,0.008481395532994582,6.5
250,0.006192718966871637,7.1
251,0.0073917417691502785,7.1
252,0.007768157825073859,4.6
253,0.007768157825073859,4.6
254,0.007138414142306344,4.6
255,0.007138414142306344,4.6
256,0.006771467093109749,7.8
257,0.006550326828483342,7.8
258,0.006083576946458926,7.1
259,0.007299648235986787,7.1
260,0.006945790812789918,7.5
261,0.006247208658260936,7.5
262,0.006215114991780858,6.0
263,0.006215114991780858,6.0
264,0.007190735992824411,6.0
265,0.007190735992824411,6.0
266,0.007311837425130622,5.6
267,0.0072968000614891965,5.6
268,0.006596824647888864,5.6
269,0.00651534651664889,5.6
270,0.006992535190268543,6.1
271,0.006462357731805158,6.1
272,0.008711323893511268,6.1
273,0.008711323893511268,6.1
274,0.008285247347143365,6.1
275,0.008285247347143365,6.1
276,0.006817742228647323,5.7
277,0.0070721920505562984,5.7
278,0.008585050104419878,5.7
279,0.0070268894307985545,5.7
280,0.009664048552906953,5.8
281,0.009664048552906953,5.8
282,0.008774171896266862,5.8
283,0.008774171896266862,5.8
284,0.005739898705490229,4.0
285,0.005739898705490229,4.0
286,0.006283980303856369,4.0
287,0.006283980303856369,4.0
288,0.007782767871613977,5.1
289,0.007782767871613977,5.1
290,0.007096221484772806,5.1
291,0.007096221484772806,5.1
292,0.009383286330312608,4.0
293,0.009383286330312608,4.0
294,0.008742638819024113,4.0
295,0.008742638819024113,4.0
296,0.006983290791407968,6.5
297,0.006983290791407968,6.5
298,0.007384856958885816,6.5
299,0.007384856958885816,6.5
300,0.00970838841875758,5.8
301,0.00970838841875758,5.8
302,0.009462279079122659,5.8
303,0.009462279079122659,5.8
304,0.007561315099780286,6.0
305,0.007561315099780286,6.0
306,0.007570005103508827,6.0
307,0.007570005103508827,6.0
308,0.007345694152910613,7.2
309,0.007345694152910613,7.2
310,0.007375701231027394,7.2
311,0.007375701231027394,7.2
312,0.008096467934767182,5.3
313,0.008096467934767182,5.3
314,0.008124306452628243,5.3
315,0.008124306452628243,5.3
316,0.007313064610196789,7.2
317,0.007313064610196789,7.2
318,0.007669828469568913,7.2
319,0.007669828469568913,7.2
320,0.0069605976657058964,3.7
321,0.0069605976657058964,3.7
322,0.007229410429791021,3.7
323,0.007229410429791021,3.7
324,0.007784598976980595,5.1
325,0.007784598976980595,5.1
326,0.006849339967882997,5.1
327,0.006849339967882997,5.1
328,0.007193264932292282,5.5
329,0.007193264932292282,5.5
330,0.007994890238247674,5.5
331,0.007994890238247674,5.5
332,0.007223607070378027,5.5
333,0.007223607070378027,5.5
334,0.00828584489927032,5.5
335,0.00828584489927032,5.5
336,0.007377309615089963,5.5
337,0.007377309615089963,5.5
338,0.007772269916880577,5.5
339,0.007772269916880577,5.5
340,0.010429313914961644,6.0
341,0.010429313914961644,6.0
342,0.009915761485667501,6.0
343,0.009915761485667501,6.0
344,0.009016711886283894,5.0
345,0.009016711886283894,5.0
346,0.009826384661309308,5.0
347,0.009826384661309308,5.0
348,0.007535489825283347,5.1
349,0.007535489825283347,5.1
350,0.007625450292786677,5.1
351,0.007625450292786677,5.1
352,0.007659831457424488,3.9
353,0.007659831457424488,3.9
354,0.007687545500917184,3.9
355,0.007687545500917184,3.9
356,0.008411029431652377,6.6
357,0.008411029431652377,6.6
358,0.007774259316495213,6.6
359,0.007774259316495213,6.6
360,0.009415041583413969,5.3
361,0.009415041583413969,5.3
362,0.00804199173114133,5.3
363,0.00804199173114133,5.3
364,0.009305246853151632,6.0
365,0.009305246853151632,6.0
366,0.00786804490377221,6.0
367,0.00786804490377221,6.0
368,0.0075565310063740445,5.8
369,0.0075565310063740445,5.8
370,0.008264712226323863,5.8
371,0.008264712226323863,5.8
372,0.009048958935183152,4.8
373,0.009048958935183152,4.8
374,0.007945805182558508,4.8
375,0.007945805182558508,4.8
376,0.007457317042156842,6.8
377,0.007457317042156842,6.8
378,0.007338983678692472,6.8
379,0.007338983678692472,6.8
380,0.008915570337537936,4.8
381,0.008915570337537936,4.8
382,0.0072134170645027085,4.8
383,0.0072134170645027085,4.8
384,0.008338890936970107,5.2
385,0.008338890936970107,5.2
386,0.009305705583865034,5.2
387,0.009305705583865034,5.2
388,0.009430223082615593,5.5
389,0.009430223082615593,5.5
390,0.00794134239644796,5.5
391,0.00794134239644796,5.5
392,0.007608741723366901,3.5
393,0.007608741723366901,3.5
394,0.008141123483561967,3.2
395,0.008141123483561967,3.2
396,0.0078720055424855,3.2
397,0.0078720055424855,3.2
398,0.00647985478725214,8.0
399,0.00647985478725214,8.0
400,0.006561253768016964,8.0
401,0.006561253768016964,8.0
402,0.007310433388294943,4.8
403,0.007310433388294943,4.8
404,0.006608480139759435,4.8
405,0.006608480139759435,4.8
406,0.0064166727927067735,5.8
407,0.0064166727927067735,5.8
408,0.006287492192105013,5.8
409,0.006287492192105013,5.8
410,0.0069444685848781785,8.0
411,0.0069444685848781785,8.0
412,0.00687983948950692,8.0
413,0.00687983948950692,8.0
414,0.008234177587472604,7.5
415,0.008234177587472604,7.5
416,0.008186238398511191,7.5
417,0.008186238398511191,7.5
418,0.00793050264473507,7.5
419,0.00793050264473507,7.5
420,0.008410402180870327,7.5
421,0.008410402180870327,7.5
422,0.007764411302304724,6.9
423,0.0075639970790693815,6.9
424,0.007734312026655659,6.2
425,0.00794010753482498,6.2
426,0.0070107006250648045,6.6
427,0.007331405730941542,6.6
428,0.007635600958998452,8.3
429,0.007635600958998452,8.3
430,0.00990727416908795,8.3
431,0.00990727416908795,8.3
432,0.008587840667293754,4.3
433,0.008849411547785511,4.3
434,0.011184064265453193,7.4
435,0.009291700622461173,7.4
436,0.006999655202005164,7.0
437,0.0071942112335059176,7.0
438,0.007504929888314927,5.6
439,0.007504929888314927,5.6
440,0.007081474402169529,5.6
441,0.007081474402169529,5.6
442,0.007635433078905242,4.0
443,0.007635433078905242,4.0
444,0.007334145973017317,4.0
445,0.007334145973017317,4.0
446,0.007330849436319191,6.0
447,0.007330849436319191,6.0
448,0.008332871824487413,6.0
449,0.008332871824487413,6.0
450,0.007472759479133929,5.6
451,0.006875520738000307,5.6
452,0.006928285068022864,5.3
453,0.00707698859643742,5.3
454,0.010135726498404501,6.0
455,0.007395071078907202,6.0
456,0.008113414262060225,5.5
457,0.009287183211239393,5.5
458,0.010097583231134528,7.4
459,0.008750314826743155,7.4
460,0.00747414237334012,5.3
461,0.00747414237334012,5.3
462,0.009916105644992354,5.3
463,0.009916105644992354,5.3
464,0.0070716938470046856,6.0
465,0.0070716938470046856,6.0
466,0.00610720725738473,6.0
467,0.00610720725738473,6.0
468,0.007030707870292747,5.4
469,0.007030707870292747,5.4
470,0.0076322920381448065,5.4
471,0.0076322920381448065,5.4
472,0.0065279398220523255,6.2
473,0.0065279398220523255,6.2
474,0.007204105789408657,6.2
475,0.007204105789408657,6.2
476,0.008373847476581807,6.0
477,0.008373847476581807,6.0
478,0.00717969046193311,6.0
479,0.00717969046193311,6.0
480,0.007490657585075478,5.3
481,0.007519533743740059,5.3
482,0.008444286580500114,6.8
483,0.008704208773050675,6.8
484,0.007964232673193003,5.6
485,0.008261810760060764,5.6
486,0.008824059281916962,6.8
487,0.008824059281916962,6.8
488,0.008694526347310685,6.8
489,0.008694526347310685,6.8
490,0.007497095000510565,5.5
491,0.007497095000510565,5.5
492,0.007084792709867026,5.5
493,0.007084792709867026,5.5
494,0.008593076503961536,8.1
495,0.008593076503961536,8.1
496,0.009701681415066747,8.1
497,0.009701681415066747,8.1
498,0.006408803871789134,7.4
499,0.006408803871789134,7.4
500,0.008595577026652307,7.4
501,0.008595577026652307,7.4
502,0.006416127985459478,5.5
503,0.006416127985459478,5.5
504,0.007524599149308728,5.5
505,0.007524599149308728,5.5
506,0.006546057880419902,7.0
507,0.006546057880419902,7.0
508,0.007323684903351314,7.0
509,0.007323684903351314,7.0
510,0.00852042995368094,4.5
511,0.008123442233418132,4.5
512,0.010344406103116969,5.5
513,0.008735664798417222,5.5
514,0.007929732980697388,4.7
515,0.007929732980697388,4.7
516,0.007283029814334977,4.7
517,0.007283029814334977,4.7
518,0.008518993318015389,6.1
519,0.009036673351199943,6.1
520,0.008021599120753078,6.0
521,0.007445015993682485,6.0
522,0.008131726939261313,6.1
523,0.008455293192542396,6.1
524,0.009774329440269305,5.1
525,0.006678729004676924,5.1
526,0.0074954815106160625,5.9
527,0.006174799242888725,5.9
528,0.007379626063580424,5.8
529,0.007433139382389394,5.8
530,0.007956304884322342,5.5
531,0.008428626587160997,5.5
532,0.008652484412477263,7.5
533,0.008652484412477263,7.5
534,0.007481255568139384,7.5
535,0.007481255568139384,7.5
536,0.0071703555147738076,7.4
537,0.006790596570320017,7.4
538,0.008034643404174601,5.7
539,0.007224785877707171,5.7
540,0.006889742267681891,6.5
541,0.006499707432115104,6.5
542,0.0069046576239989626,6.2
543,0.0069046576239989626,6.2
544,0.007820225487079857,6.2
545,0.007820225487079857,6.2
546,0.00784616674090556,3.1
547,0.00784616674090556,3.1
548,0.009201883725680017,3.1
549,0.009201883725680017,3.1
550,0.008119597541749221,5.0
551,0.008119597541749221,5.0
552,0.007817452349813904,5.0
553,0.007817452349813904,5.0
554,0.007109324709035221,5.0
555,0.006918968973444116,5.0
556,0.006406243060796687,8.4
557,0.006406243060796687,8.4
558,0.007239232177665074,4.0
559,0.007239232177665074,4.0
560,0.009021723899829547,4.0
561,0.009021723899829547,4.0
562,0.007812057016755587,10.2
563,0.007812057016755587,10.2
564,0.006029995243544607,5.4
565,0.006029995243544607,5.4
566,0.009487428888291915,6.1
567,0.009487428888291915,6.1
568,0.009712259057064597,6.1
569,0.009712259057064597,6.1
570,0.007369291784392037,8.4
571,0.007369291784392037,8.4
572,0.007581978983162944,8.4
573,0.007581978983162944,8.4
574,0.006697069247755095,8.8
575,0.006697069247755095,8.8
576,0.012137728748181637,8.8
577,0.012137728748181637,8.8
578,0.00821756299409547,6.0
579,0.010543844934671701,6.0
580,0.008149053216547773,6.2
581,0.009287958690098876,6.2
582,0.008374941952434259,5.7
583,0.008290524316066349,5.7
584,0.00807196369592607,6.0
585,0.00807196369592607,6.0
586,0.007003679651117048,6.0
587,0.007003679651117048,6.0
588,0.009557464457253913,5.5
589,0.009557464457253913,5.5
590,0.009057965086397727,5.5
591,0.009057965086397727,5.5
592,0.008089339279505442,7.2
593,0.008089339279505442,7.2
594,0.007346585181038384,7.2
595,0.007346585181038384,7.2
596,0.007550894807055199,8.0
597,0.007550894807055199,8.0
598,0.007721452810901127,8.0
599,0.007721452810901127,8.0
600,0.007855044194681577,5.3
601,0.007071654809827974,5.3
602,0.006723694698401982,5.1
603,0.006528453805015269,5.1
604,0.006515493111794629,6.8
605,0.006515493111794629,6.8
606,0.007403562514888039,6.8
607,0.007403562514888039,6.8
608,0.008397275657760118,8.5
609,0.007505812698166557,8.5
610,0.00928439669342204,4.8
611,0.00928439669342204,4.8
612,0.0081870274276042,4.8
613,0.0081870274276042,4.8
614,0.010993139677347899,4.0
615,0.010993139677347899,4.0
616,0.010786317006263611,4.0
617,0.010786317006263611,4.0
618,0.0072430395661212356,5.0
619,0.0072430395661212356,5.0
620,0.005971052792503966,5.0
621,0.005971052792503966,5.0
622,0.008254636411490527,5.0
623,0.008254636411490527,5.0
624,0.008847271795961023,5.0
625,0.008847271795961023,5.0
626,0.006454667946932343,8.4
627,0.006454667946932343,8.4
628,0.006718311761236306,5.2
629,0.006718311761236306,5.2
630,0.007994192790498778,9.5
631,0.007994192790498778,9.5
632,0.008431287926692774,9.5
633,0.008431287926692774,9.5
634,0.00973536552726571,4.6
635,0.00973536552726571,4.6
636,0.009622309473955613,4.6
637,0.009622309473955613,4.6
638,0.008230072641055599,6.9
639,0.007575540405741887,6.9
640,0.01001321488708663,6.5
641,0.008413632975419444,6.5
642,0.00907177575005326,7.4
643,0.008699582093592709,7.4
644,0.007521990131301786,6.2
645,0.009018813129212712,6.2
646,0.007199454300932911,6.2
647,0.007199454300932911,6.2
648,0.008813395779612338,4.0
649,0.008127071659717537,4.0
650,0.008767201666696695,4.8
651,0.0071789139089408266,4.8
652,0.010571512822491105,5.4
653,0.009125398381504562,5.4
654,0.00869748274598758,4.5
655,0.009150501058314957,4.5
656,0.008107666869385818,5.6
657,0.00815389378591968,5.6
658,0.009650212414474457,4.2
659,0.00858056537626503,4.2
660,0.01012370934547695,3.6
661,0.009501313059769251,3.6
662,0.009785168979761416,3.8
663,0.009479873020776656,3.8
664,0.008573296116495484,3.1
665,0.00867547981729266,3.1
666,0.008970598258286215,3.6
667,0.008985893674585778,3.6
668,0.008797120531972843,3.6
669,0.008763104263830018,3.6
670,0.030274878428253448,4.0
671,0.009874745236586442,4.0
672,0.008197494890207015,4.4
673,0.009583897049623053,4.4
674,0.011026507614665617,4.7
675,0.021968931852448182,4.7
676,0.011049418339784676,4.2
677,0.009647692959278746,4.2
678,0.008102529568901264,4.5
679,0.007951380317606815,4.5
680,0.010963603264293692,5.2
681,0.009800547034679195,5.2
682,0.007177878950759062,5.5
683,0.007040912551593809,5.5
684,0.006449942567532394,4.5
685,0.006758237076244578,4.5
686,0.009011717468718148,4.0
687,0.0069396375788224815,4.0
688,0.006349343193020309,5.1
689,0.006662808567716667,5.1
690,0.006281887754066085,4.8
691,0.0073761705316341035,4.8
692,0.007515037041845629,5.5
693,0.0076393886693621816,5.5
694,0.007038857416483152,4.3
695,0.0072967350050269966,4.3
696,0.007232879111016503,4.6
697,0.007131776597463809,4.6
698,0.010180261005647015,4.3
699,0.010344944849685279,4.3
700,0.017777016664433154,4.0
701,0.02174547419867033,4.0
702,0.007944667939034124,4.1
703,0.00856766854654744,4.1
704,0.011893387649915531,4.6
705,0.009912504363162222,4.6
706,0.008197177419580608,5.0
707,0.00906960921754449,5.0
708,0.008930506535584637,4.2
709,0.009272251969735582,4.2
710,0.022433225709179785,5.7
711,0.0159403628939164,5.7
712,0.009284052095674213,4.5
713,0.009798115687955937,4.5
714,0.006618584312995911,5.5
715,0.006856376235712044,5.5
716,0.006712061784787369,4.8
717,0.0062916137130692735,4.8
718,0.007020996908351253,5.6
719,0.0069210752625371635,5.6
720,0.006649443450699406,5.0
721,0.006448157260424337,5.0
722,0.007819383678547759,4.2
723,0.007964233455682534,4.2
724,0.008725351548507954,4.2
725,0.009489518120576553,4.2
726,0.015682376000766066,3.7
727,0.013558613145857892,3.7
728,0.012793048576541854,4.0
729,0.012253707854094326,4.0
730,0.010247772733069958,4.8
731,0.011945366893550802,4.8
732,0.007726601890555351,4.0
733,0.012460670766844956,4.0
734,0.0076370355825587126,5.0
735,0.00825483734434999,5.0
736,0.008324365067008505,4.1
737,0.009058649668967078,4.1
738,0.010017441974457945,4.7
739,0.008813328652638997,4.7
740,0.008689312821724087,5.0
741,0.010043798052012286,5.0
742,0.009642137739957833,4.8
743,0.009101512756117213,4.8
744,0.00766552136945416,3.8
745,0.008915814817565194,3.8
746,0.007946857474458885,4.6
747,0.007191597888422848,4.6
748,0.007827047582102573,4.0
749,0.007281895907211831,4.0
750,0.008414399508845516,4.2
751,0.008853108766472073,4.2
752,0.007298500029222046,4.1
753,0.00797180831039975,4.1
754,0.007324450014791389,5.6
755,0.00776107009781637,5.6
756,0.00868485874305102,7.5
757,0.008963152979307937,7.5
758,0.007909361285956967,5.3
759,0.008100480456541197,5.3
760,0.00783461777622378,6.8
761,0.007790283696738481,6.8
762,0.008553270805862195,8.5
763,0.008050310010484842,8.5
764,0.007013366130902246,5.6
765,0.007895659507320007,5.6
766,0.0088124810758444,4.3
767,0.009264026348288011,4.3
768,0.008945558599175969,4.5
769,0.007141864038556414,4.5
770,0.007452813484979572,5.1
771,0.008096284665740737,5.1
772,0.009264476658337786,3.2
773,0.006797248448703511,3.2
774,0.006998464906239202,3.5
775,0.007053016191073988,3.5
776,0.008023330892878416,4.0
777,0.00739679974773832,4.0
778,0.006743240594070002,4.1
779,0.006666052737361526,4.1
780,0.007058660293407173,4.3
781,0.006771808156051248,4.3
782,0.007294355031367685,4.9
783,0.007204748365445184,4.9
784,0.008150617253274225,4.8
785,0.0066013374429875205,4.8
786,0.007886821486163242,4.8
787,0.006948595220767162,4.8
788,0.0087788042186319,5.2
789,0.009032505590745425,5.2
790,0.009312527717147582,5.5
791,0.010025190359179745,5.5
792,0.014002769248488993,7.2
793,0.0118785660490585,7.2
794,0.00940984899464693,5.0
795,0.008021828660266189,5.0
796,0.007427606310636928,5.5
797,0.006707651785223081,5.5
798,0.0067437218378834434,5.1
799,0.006651595719105423,5.1
800,0.006397767338562446,5.5
801,0.008025216703388939,5.5
802,0.007220183415488655,5.0
803,0.006605406259365239,5.0
804,0.0069827947594805475,5.1
805,0.006819626337513268,5.1
806,0.006361796732458953,5.5
807,0.006467603746375793,5.5
808,0.007106897014058125,6.2
809,0.006562329013093436,6.2
810,0.0068437117679315184,5.5
811,0.0065810326913874236,5.5
812,0.006744011510621829,5.2
813,0.0071808768913486365,5.2
814,0.007962977888844553,4.8
815,0.008402084489038078,4.8
816,0.009873357713528437,5.1
817,0.00739106242262688,5.1
818,0.012535187861183695,5.7
819,0.007728705576019359,5.7
820,0.0096777500878883,3.2
821,0.008566499047217345,3.2
822,0.008872463912949723,4.3
823,0.009368529598125395,4.3
824,0.009143068421782894,7.2
825,0.008982171662554748,7.2
826,0.00853230696381107,6.2
827,0.008797888139673032,6.2
828,0.007271243727134563,5.8
829,0.007516622918359734,5.8
830,0.008356325806886184,5.0
831,0.009210851024118435,5.0
832,0.0066993018653343185,5.2
833,0.007291228646356643,5.2
834,0.007672356499550246,5.6
835,0.007124082641117483,5.6
836,0.008288619884702688,5.2
837,0.015037667266435953,5.2
838,0.006454678323957439,5.2
839,0.006207971642320409,5.2
840,0.006763300878592783,6.7
841,0.006869846822281388,6.7
842,0.007221238868775581,6.4
843,0.0073199899930102875,6.4
844,0.006872535895940147,5.2
845,0.006636145776910287,5.2
846,0.007002448245532135,4.6
847,0.006410062958985782,4.6
848,0.006771498286076154,4.6
849,0.006925861339196006,4.6
850,0.006894199962695767,5.2
851,0.006983360335685098,5.2
852,0.01000951644630182,5.0
853,0.008462033144319802,5.0
854,0.007889730578937144,4.5
855,0.007219883981098364,4.5
856,0.007444271681424887,5.0
857,0.007211460412594049,5.0
858,0.008058585327854832,5.0
859,0.007283624780255833,5.0
860,0.006781816653118495,4.1
861,0.0067388364499181945,4.1
862,0.007482378131132156,4.7
863,0.00681623101121865,4.7
864,0.007043041627653369,6.9
865,0.00679713234882832,6.9
866,0.007082355846652946,7.2
867,0.007200162722598031,7.2
868,0.006362964055447172,5.5
869,0.00694755553197651,5.5
870,0.006876927782529131,4.7
871,0.006850867597056031,4.7
872,0.007612437840272941,4.8
873,0.008522106600735858,4.8
874,0.008298225536847665,0.8
875,0.010136976883320327,0.8
876,0.00981097385287174,4.0
877,0.010016019715632107,4.0
878,0.014573888272183439,5.6
879,0.013416671360312373,5.6
880,0.00698437273571085,5.4
881,0.007320335609697797,5.4
882,0.0070097885161460195,4.8
883,0.0065838106032570535,4.8
884,0.0070779085270640685,5.3
885,0.00732622938368583,5.3
886,0.007406979178986166,4.0
887,0.0076526532416213685,4.0
888,0.006644208416072914,5.6
889,0.006898353828301641,5.6
890,0.006266549129378064,4.2
891,0.006928754935041241,4.2
892,0.006630168270289499,4.8
893,0.006354466879912554,4.8
894,0.006439857849863247,5.0
895,0.00708303814495022,5.0
896,0.006836126013517999,5.0
897,0.0067643702560397714,4.6
898,0.006617668982602867,4.6
899,0.006933228854664653,4.3
900,0.007051151559696752,4.3
901,0.006706929497790828,5.0
902,0.0070985825699088605,5.0
903,0.006692546137533286,4.2
904,0.006468007595720305,4.2
905,0.006745207162281601,4.5
906,0.007255735298746284,4.5
907,0.007654805526880893,4.1
908,0.007000902772558785,4.1
909,0.006641857610596909,5.4
910,0.007851487727398462,5.4
911,0.007291881099933205,5.2
912,0.007038916032042552,5.2
913,0.0068233699686506425,4.2
914,0.0070532230362506596,4.2
915,0.012000150095778834,4.2
916,0.00937661508303471,4.2
917,0.006414404741316046,4.6
918,0.006886316055547765,4.6
919,0.006693605693445239,4.6
920,0.006532964682670957,4.6
921,0.006562866581089168,4.6
922,0.007119042110929844,4.6
923,0.006335676051704147,5.2
924,0.006976439140457428,5.2
925,0.006420750676953985,4.2
