,PH_Index,PH_Value
82,0.006886784747421448,8.1
83,0.006514618084137343,8.1
84,0.00724445728600317,7.9
85,0.006914076804118102,7.9
86,0.007301812408621264,7.6
87,0.006744615638722861,7.6
88,0.007193065417681443,8.0
89,0.0061864627061463525,8.0
90,0.006908698075073525,7.9
91,0.006761844298649975,7.9
92,0.006659894574310092,7.7
93,0.0068721907865897805,7.7
94,0.006692232199473808,8.0
95,0.00782733061505668,8.0
96,0.007290270458343339,8.1
97,0.006724439034198385,8.1
98,0.006722490363667716,8.0
99,0.006495035116444558,8.0
100,0.006599900898989861,7.9
101,0.008182176809432628,7.9
102,0.0073833002981966225,7.9
103,0.007843590558974236,7.9
104,0.006818068532190002,8.0
105,0.008423395873239469,8.0
106,0.009460560964198898,7.9
107,0.008608559384636859,7.9
108,0.006429467646912199,7.9
109,0.00806464682166401,7.9
110,0.008589794803620567,8.0
111,0.009103038773636897,8.0
112,0.008427641992320434,7.8
113,0.01004384190847969,7.8
114,0.006717831316761988,7.7
115,0.008630497707120871,7.7
116,0.007292571160430866,7.7
117,0.00888103625583995,7.7
118,0.009100627737462293,7.6
119,0.007045200971880933,7.6
120,0.010196169843721473,7.7
121,0.00706474834329938,7.7
122,0.008547023434687362,7.8
123,0.007336058600463751,7.8
124,0.007616263963014175,7.7
125,0.0067177267144593435,7.7
126,0.008114594949914622,7.7
127,0.009965575587255927,7.7
128,0.007552614443461626,7.8
129,0.007678573456217498,7.8
130,0.007708432783055699,7.7
131,0.008570061274867452,7.7
132,0.007692135968774942,7.7
133,0.008532014773597305,7.7
134,0.007975370694916063,7.6
135,0.007266058049501814,7.6
136,0.006653394785750879,7.9
137,0.006627233070348906,7.9
138,0.007790479209710779,8.01
139,0.008756304932539372,8.01
140,0.010979161108517004,7.7
141,0.008150446559288841,7.7
142,0.0069743186112198,7.7
143,0.0069527517136744885,7.7
144,0.006833947904159181,7.9
145,0.006320698136547339,7.9
146,0.006289271758567821,7.4
147,0.006581556709083522,7.4
148,0.006241022104648725,7.7
149,0.006471981404667629,7.7
150,0.006530291715629215,7.4
151,0.007117819870610429,7.4
152,0.006870736758451558,7.8
153,0.007248175977350578,7.8
154,0.006287326279578432,7.9
155,0.007445308927128068,7.9
156,0.007138229204427312,8.2
157,0.00651099539244581,8.2
158,0.006576917781419259,7.9
159,0.006560171999306879,7.9
160,0.007503691377910276,7.8
161,0.007295038733763339,7.8
162,0.006565759544874453,7.8
163,0.00679695799803092,7.8
164,0.008954821791559748,7.6
165,0.008218023368520141,7.6
166,0.008133757396804045,7.7
167,0.009994425497549007,7.7
168,0.007772940822322884,7.6
169,0.006581493448693989,7.6
170,0.009361535630357704,8.0
171,0.009749538962245027,8.0
172,0.009335952276433714,7.7
173,0.009995664084191575,7.7
174,0.007124128222800145,7.8
175,0.007203260866879802,7.8
176,0.008212062849264862,7.5
177,0.006539377951935318,7.5
178,0.007493151584460135,7.6
179,0.007932552904534585,7.6
180,0.007933858787238594,7.5
181,0.008032102204772741,7.5
182,0.009462055566673271,7.7
183,0.008477586448267148,7.7
184,0.007761514099389943,7.8
185,0.008296146540663426,7.8
186,0.00967456801026492,7.7
187,0.009049141881326307,7.7
188,0.011025757763173686,7.8
189,0.008716513575462879,7.8
190,0.00798097337960772,7.7
191,0.007398467168367059,7.7
192,0.007226819437747778,7.8
193,0.007817658339910874,7.8
194,0.00783616168519264,7.7
195,0.007300690593913467,7.7
196,0.008397367254287035,7.7
197,0.008743059176622946,7.7
198,0.009023893713063632,7.7
199,0.007747506768846741,7.7
200,0.008149641648064488,7.7
201,0.007718418937086909,7.7
202,0.006279844206602048,7.9
203,0.007263991463446482,7.9
204,0.00678068734840182,7.9
205,0.008506088282783493,7.9
206,0.00788763893837234,7.6
207,0.009673811322718289,7.6
208,0.006782082860191735,7.6
209,0.008240144656323495,7.6
210,0.008921680204365345,7.8
211,0.006804140032566597,7.8
212,0.006531512063939665,7.9
213,0.00712291624823098,7.9
214,0.006726846704164322,7.4
215,0.0068598516136032335,7.4
216,0.006697276587846589,8.0
217,0.006448671578265646,8.0
218,0.006206843252619732,7.8
219,0.006845342310911945,7.8
220,0.006171616176538301,7.9
221,0.006298891263947662,7.9
222,0.006415258608520411,8.1
223,0.006697822507709451,8.1
224,0.006836383075090854,7.7
225,0.006976034343350501,7.7
226,0.006960959538643537,7.9
227,0.006962182579914553,7.9
228,0.007863885272997114,8.1
229,0.007414203744011502,8.1
230,0.006881109347289803,7.8
231,0.0063671709237006725,7.8
232,0.008332021073234929,7.8
233,0.007734271570701804,7.8
234,0.007614109139510062,7.6
235,0.008249718139993274,7.6
236,0.0066138220640697765,8.1
237,0.006692446883568521,8.1
238,0.007871512106458693,8.1
239,0.006711664511829606,8.1
240,0.007541419767102185,7.9
241,0.009089772648688673,7.9
242,0.007083686150566408,7.8
243,0.008067385866801951,7.8
244,0.006909090366697907,8.2
245,0.006333952052536485,8.2
246,0.009086268426039375,7.9
247,0.007479540885221843,7.9
248,0.007216609139905358,8.2
249,0.008481395532994582,8.2
250,0.006192718966871637,8.2
251,0.0073917417691502785,8.2
252,0.007768157825073859,8.0
253,0.007768157825073859,8.0
254,0.007138414142306344,8.0
255,0.007138414142306344,8.0
256,0.006771467093109749,7.4
257,0.006550326828483342,7.4
258,0.006083576946458926,7.6
259,0.007299648235986787,7.6
260,0.006945790812789918,7.5
261,0.006247208658260936,7.5
262,0.006215114991780858,8.0
263,0.006215114991780858,8.0
264,0.007190735992824411,8.0
265,0.007190735992824411,8.0
266,0.007311837425130622,7.9
267,0.0072968000614891965,7.9
268,0.006596824647888864,7.8
269,0.00651534651664889,7.8
270,0.006992535190268543,8.0
271,0.006462357731805158,8.0
272,0.008711323893511268,7.6
273,0.008711323893511268,7.6
274,0.008285247347143365,7.6
275,0.008285247347143365,7.6
276,0.006817742228647323,7.7
277,0.0070721920505562984,7.7
278,0.008585050104419878,7.7
279,0.0070268894307985545,7.7
280,0.009664048552906953,7.9
281,0.009664048552906953,7.9
282,0.008774171896266862,7.9
283,0.008774171896266862,7.9
284,0.005739898705490229,8.1
285,0.005739898705490229,8.1
286,0.006283980303856369,8.1
287,0.006283980303856369,8.1
288,0.007782767871613977,8.1
289,0.007782767871613977,8.1
290,0.007096221484772806,8.1
291,0.007096221484772806,8.1
292,0.009383286330312608,8.0
293,0.009383286330312608,8.0
294,0.008742638819024113,8.0
295,0.008742638819024113,8.0
296,0.006983290791407968,7.6
297,0.006983290791407968,7.6
298,0.007384856958885816,7.6
299,0.007384856958885816,7.6
300,0.00970838841875758,7.9
301,0.00970838841875758,7.9
302,0.009462279079122659,7.9
303,0.009462279079122659,7.9
304,0.007561315099780286,7.7
305,0.007561315099780286,7.7
306,0.007570005103508827,7.7
307,0.007570005103508827,7.7
308,0.007345694152910613,7.9
309,0.007345694152910613,7.9
310,0.007375701231027394,7.9
311,0.007375701231027394,7.9
312,0.008096467934767182,8.0
313,0.008096467934767182,8.0
314,0.008124306452628243,8.0
315,0.008124306452628243,8.0
316,0.007313064610196789,7.8
317,0.007313064610196789,7.8
318,0.007669828469568913,7.8
319,0.007669828469568913,7.8
320,0.0069605976657058964,7.7
321,0.0069605976657058964,7.7
322,0.007229410429791021,7.7
323,0.007229410429791021,7.7
324,0.007784598976980595,7.9
325,0.007784598976980595,7.9
326,0.006849339967882997,7.9
327,0.006849339967882997,7.9
328,0.007193264932292282,8.0
329,0.007193264932292282,8.0
330,0.007994890238247674,8.0
331,0.007994890238247674,8.0
332,0.007223607070378027,8.0
333,0.007223607070378027,8.0
334,0.00828584489927032,8.0
335,0.00828584489927032,8.0
336,0.007377309615089963,8.0
337,0.007377309615089963,8.0
338,0.007772269916880577,8.0
339,0.007772269916880577,8.0
340,0.010429313914961644,7.6
341,0.010429313914961644,7.6
342,0.009915761485667501,7.6
343,0.009915761485667501,7.6
344,0.009016711886283894,7.5
345,0.009016711886283894,7.5
346,0.009826384661309308,7.5
347,0.009826384661309308,7.5
348,0.007535489825283347,7.9
349,0.007535489825283347,7.9
350,0.007625450292786677,7.9
351,0.007625450292786677,7.9
352,0.007659831457424488,7.9
353,0.007659831457424488,7.9
354,0.007687545500917184,7.9
355,0.007687545500917184,7.9
356,0.008411029431652377,7.8
357,0.008411029431652377,7.8
358,0.007774259316495213,7.8
359,0.007774259316495213,7.8
360,0.009415041583413969,8.0
361,0.009415041583413969,8.0
362,0.00804199173114133,8.0
363,0.00804199173114133,8.0
364,0.009305246853151632,7.8
365,0.009305246853151632,7.8
366,0.00786804490377221,7.8
367,0.00786804490377221,7.8
368,0.0075565310063740445,7.9
369,0.0075565310063740445,7.9
370,0.008264712226323863,7.9
371,0.008264712226323863,7.9
372,0.009048958935183152,7.9
373,0.009048958935183152,7.9
374,0.007945805182558508,7.9
375,0.007945805182558508,7.9
376,0.007457317042156842,7.8
377,0.007457317042156842,7.8
378,0.007338983678692472,7.8
379,0.007338983678692472,7.8
380,0.008915570337537936,7.9
381,0.008915570337537936,7.9
382,0.0072134170645027085,7.9
383,0.0072134170645027085,7.9
384,0.008338890936970107,7.8
385,0.008338890936970107,7.8
386,0.009305705583865034,7.8
387,0.009305705583865034,7.8
388,0.009430223082615593,7.7
389,0.009430223082615593,7.7
390,0.00794134239644796,7.7
391,0.00794134239644796,7.7
392,0.007608741723366901,8.2
393,0.007608741723366901,8.2
394,0.008141123483561967,7.7
395,0.008141123483561967,7.7
396,0.0078720055424855,7.7
397,0.0078720055424855,7.7
398,0.00647985478725214,7.9
399,0.00647985478725214,7.9
400,0.006561253768016964,7.9
401,0.006561253768016964,7.9
402,0.007310433388294943,7.7
403,0.007310433388294943,7.7
404,0.006608480139759435,7.7
405,0.006608480139759435,7.7
406,0.0064166727927067735,7.9
407,0.0064166727927067735,7.9
408,0.006287492192105013,7.9
409,0.006287492192105013,7.9
410,0.0069444685848781785,7.9
411,0.0069444685848781785,7.9
412,0.00687983948950692,7.9
413,0.00687983948950692,7.9
414,0.008234177587472604,7.8
415,0.008234177587472604,7.8
416,0.008186238398511191,7.8
417,0.008186238398511191,7.8
418,0.00793050264473507,7.7
419,0.00793050264473507,7.7
420,0.008410402180870327,7.7
421,0.008410402180870327,7.7
422,0.007764411302304724,7.9
423,0.0075639970790693815,7.9
424,0.007734312026655659,8.1
425,0.00794010753482498,8.1
426,0.0070107006250648045,7.9
427,0.007331405730941542,7.9
428,0.007635600958998452,7.9
429,0.007635600958998452,7.9
430,0.00990727416908795,7.9
431,0.00990727416908795,7.9
432,0.008587840667293754,7.7
433,0.008849411547785511,7.7
434,0.011184064265453193,7.7
435,0.009291700622461173,7.7
436,0.006999655202005164,8.0
437,0.0071942112335059176,8.0
438,0.007504929888314927,8.0
439,0.007504929888314927,8.0
440,0.007081474402169529,8.0
441,0.007081474402169529,8.0
442,0.007635433078905242,8.0
443,0.007635433078905242,8.0
444,0.007334145973017317,8.0
445,0.007334145973017317,8.0
446,0.007330849436319191,7.7
447,0.007330849436319191,7.7
448,0.008332871824487413,7.7
449,0.008332871824487413,7.7
450,0.007472759479133929,7.8
451,0.006875520738000307,7.8
452,0.006928285068022864,8.0
453,0.00707698859643742,8.0
454,0.010135726498404501,7.7
455,0.007395071078907202,7.7
456,0.008113414262060225,7.9
457,0.009287183211239393,7.9
458,0.010097583231134528,8.0
459,0.008750314826743155,8.0
460,0.00747414237334012,8.0
461,0.00747414237334012,8.0
462,0.009916105644992354,8.0
463,0.009916105644992354,8.0
464,0.0070716938470046856,7.6
465,0.0070716938470046856,7.6
466,0.00610720725738473,7.6
467,0.00610720725738473,7.6
468,0.007030707870292747,7.6
469,0.007030707870292747,7.6
470,0.0076322920381448065,7.6
471,0.0076322920381448065,7.6
472,0.0065279398220523255,7.6
473,0.0065279398220523255,7.6
474,0.007204105789408657,7.6
475,0.007204105789408657,7.6
476,0.008373847476581807,7.8
477,0.008373847476581807,7.8
478,0.00717969046193311,7.8
479,0.00717969046193311,7.8
480,0.007490657585075478,7.9
481,0.007519533743740059,7.9
482,0.008444286580500114,8.2
483,0.008704208773050675,8.2
484,0.007964232673193003,7.8
485,0.008261810760060764,7.8
486,0.008824059281916962,7.7
487,0.008824059281916962,7.7
488,0.008694526347310685,7.7
489,0.008694526347310685,7.7
490,0.007497095000510565,8.2
491,0.007497095000510565,8.2
492,0.007084792709867026,8.2
493,0.007084792709867026,8.2
494,0.008593076503961536,7.9
495,0.008593076503961536,7.9
496,0.009701681415066747,7.9
497,0.009701681415066747,7.9
498,0.006408803871789134,8.0
499,0.006408803871789134,8.0
500,0.008595577026652307,8.0
501,0.008595577026652307,8.0
502,0.006416127985459478,7.8
503,0.006416127985459478,7.8
504,0.007524599149308728,7.8
505,0.007524599149308728,7.8
506,0.006546057880419902,8.2
507,0.006546057880419902,8.2
508,0.007323684903351314,8.2
509,0.007323684903351314,8.2
510,0.00852042995368094,7.7
511,0.008123442233418132,7.7
512,0.010344406103116969,7.9
513,0.008735664798417222,7.9
514,0.007929732980697388,7.9
515,0.007929732980697388,7.9
516,0.007283029814334977,7.9
517,0.007283029814334977,7.9
518,0.008518993318015389,7.8
519,0.009036673351199943,7.8
520,0.008021599120753078,7.8
521,0.007445015993682485,7.8
522,0.008131726939261313,8.2
523,0.008455293192542396,8.2
524,0.009774329440269305,7.5
525,0.006678729004676924,7.5
526,0.0074954815106160625,8.0
527,0.006174799242888725,8.0
528,0.007379626063580424,7.5
529,0.007433139382389394,7.5
530,0.007956304884322342,7.4
531,0.008428626587160997,7.4
532,0.008652484412477263,7.5
533,0.008652484412477263,7.5
534,0.007481255568139384,7.5
535,0.007481255568139384,7.5
536,0.0071703555147738076,7.8
537,0.006790596570320017,7.8
538,0.008034643404174601,7.8
539,0.007224785877707171,7.8
540,0.006889742267681891,7.9
541,0.006499707432115104,7.9
542,0.0069046576239989626,7.9
543,0.0069046576239989626,7.9
544,0.007820225487079857,7.9
545,0.007820225487079857,7.9
546,0.00784616674090556,7.9
547,0.00784616674090556,7.9
548,0.009201883725680017,7.9
549,0.009201883725680017,7.9
550,0.008119597541749221,8.2
551,0.008119597541749221,8.2
552,0.007817452349813904,8.2
553,0.007817452349813904,8.2
554,0.007109324709035221,7.8
555,0.006918968973444116,7.8
556,0.006406243060796687,7.5
557,0.006406243060796687,7.5
558,0.007239232177665074,8.1
559,0.007239232177665074,8.1
560,0.009021723899829547,8.1
561,0.009021723899829547,8.1
562,0.007812057016755587,7.7
563,0.007812057016755587,7.7
564,0.006029995243544607,7.8
565,0.006029995243544607,7.8
566,0.009487428888291915,7.6
567,0.009487428888291915,7.6
568,0.009712259057064597,7.6
569,0.009712259057064597,7.6
570,0.007369291784392037,7.8
571,0.007369291784392037,7.8
572,0.007581978983162944,7.8
573,0.007581978983162944,7.8
574,0.006697069247755095,7.9
575,0.006697069247755095,7.9
576,0.012137728748181637,7.9
577,0.012137728748181637,7.9
578,0.00821756299409547,7.7
579,0.010543844934671701,7.7
580,0.008149053216547773,8.0
581,0.009287958690098876,8.0
582,0.008374941952434259,7.9
583,0.008290524316066349,7.9
584,0.00807196369592607,7.5
585,0.00807196369592607,7.5
586,0.007003679651117048,7.5
587,0.007003679651117048,7.5
588,0.009557464457253913,7.9
589,0.009557464457253913,7.9
590,0.009057965086397727,7.9
591,0.009057965086397727,7.9
592,0.008089339279505442,8.0
593,0.008089339279505442,8.0
594,0.007346585181038384,8.0
595,0.007346585181038384,8.0
596,0.007550894807055199,7.6
597,0.007550894807055199,7.6
598,0.007721452810901127,7.6
599,0.007721452810901127,7.6
600,0.007855044194681577,7.7
601,0.007071654809827974,7.7
602,0.006723694698401982,7.9
603,0.006528453805015269,7.9
604,0.006515493111794629,7.9
605,0.006515493111794629,7.9
606,0.007403562514888039,7.9
607,0.007403562514888039,7.9
608,0.008397275657760118,7.3
609,0.007505812698166557,7.3
610,0.00928439669342204,7.6
611,0.00928439669342204,7.6
612,0.0081870274276042,7.6
613,0.0081870274276042,7.6
614,0.010993139677347899,7.8
615,0.010993139677347899,7.8
616,0.010786317006263611,7.8
617,0.010786317006263611,7.8
618,0.0072430395661212356,7.9
619,0.0072430395661212356,7.9
620,0.005971052792503966,7.9
621,0.005971052792503966,7.9
622,0.008254636411490527,8.0
623,0.008254636411490527,8.0
624,0.008847271795961023,8.0
625,0.008847271795961023,8.0
626,0.006454667946932343,7.6
627,0.006454667946932343,7.6
628,0.006718311761236306,8.1
629,0.006718311761236306,8.1
630,0.007994192790498778,7.8
631,0.007994192790498778,7.8
632,0.008431287926692774,7.8
633,0.008431287926692774,7.8
634,0.00973536552726571,7.9
635,0.00973536552726571,7.9
636,0.009622309473955613,7.9
637,0.009622309473955613,7.9
638,0.008230072641055599,7.9
639,0.007575540405741887,7.9
640,0.01001321488708663,8.2
641,0.008413632975419444,8.2
642,0.00907177575005326,7.9
643,0.008699582093592709,7.9
644,0.007521990131301786,7.9
645,0.009018813129212712,7.9
646,0.007199454300932911,8.2
647,0.007199454300932911,8.2
648,0.008813395779612338,7.7
649,0.008127071659717537,7.7
650,0.008767201666696695,7.8
651,0.0071789139089408266,7.8
652,0.010571512822491105,7.7
653,0.009125398381504562,7.7
654,0.00869748274598758,7.6
655,0.009150501058314957,7.6
656,0.008107666869385818,7.8
657,0.00815389378591968,7.8
658,0.009650212414474457,7.6
659,0.00858056537626503,7.6
660,0.01012370934547695,7.7
661,0.009501313059769251,7.7
662,0.009785168979761416,7.6
663,0.009479873020776656,7.6
664,0.008573296116495484,7.6
665,0.00867547981729266,7.6
666,0.008970598258286215,7.7
667,0.008985893674585778,7.7
668,0.008797120531972843,7.7
669,0.008763104263830018,7.7
670,0.030274878428253448,7.8
671,0.009874745236586442,7.8
672,0.008197494890207015,8.0
673,0.009583897049623053,8.0
674,0.011026507614665617,7.8
675,0.021968931852448182,7.8
676,0.011049418339784676,7.7
677,0.009647692959278746,7.7
678,0.008102529568901264,7.9
679,0.007951380317606815,7.9
680,0.010963603264293692,8.0
681,0.009800547034679195,8.0
682,0.007177878950759062,7.6
683,0.007040912551593809,7.6
684,0.006449942567532394,8.1
685,0.006758237076244578,8.1
686,0.009011717468718148,7.8
687,0.0069396375788224815,7.8
688,0.006349343193020309,7.8
689,0.006662808567716667,7.8
690,0.006281887754066085,8.0
691,0.0073761705316341035,8.0
692,0.007515037041845629,7.8
693,0.0076393886693621816,7.8
694,0.007038857416483152,7.6
695,0.0072967350050269966,7.6
696,0.007232879111016503,8.0
697,0.007131776597463809,8.0
698,0.010180261005647015,7.9
699,0.010344944849685279,7.9
700,0.017777016664433154,7.8
701,0.02174547419867033,7.8
702,0.007944667939034124,7.9
703,0.00856766854654744,7.9
704,0.011893387649915531,8.0
705,0.009912504363162222,8.0
706,0.008197177419580608,8.0
707,0.00906960921754449,8.0
708,0.008930506535584637,7.8
709,0.009272251969735582,7.8
710,0.022433225709179785,8.1
711,0.0159403628939164,8.1
712,0.009284052095674213,7.9
713,0.009798115687955937,7.9
714,0.006618584312995911,7.9
715,0.006856376235712044,7.9
716,0.006712061784787369,7.8
717,0.0062916137130692735,7.8
718,0.007020996908351253,8.1
719,0.0069210752625371635,8.1
720,0.006649443450699406,7.7
721,0.006448157260424337,7.7
722,0.007819383678547759,8.0
723,0.007964233455682534,8.0
724,0.008725351548507954,8.0
725,0.009489518120576553,8.0
726,0.015682376000766066,7.9
727,0.013558613145857892,7.9
728,0.012793048576541854,8.0
729,0.012253707854094326,8.0
730,0.010247772733069958,8.0
731,0.011945366893550802,8.0
732,0.007726601890555351,8.0
733,0.012460670766844956,8.0
734,0.0076370355825587126,7.8
735,0.00825483734434999,7.8
736,0.008324365067008505,7.9
737,0.009058649668967078,7.9
738,0.010017441974457945,8.1
739,0.008813328652638997,8.1
740,0.008689312821724087,7.9
741,0.010043798052012286,7.9
742,0.009642137739957833,7.9
743,0.009101512756117213,7.9
744,0.00766552136945416,8.0
745,0.008915814817565194,8.0
746,0.007946857474458885,7.9
747,0.007191597888422848,7.9
748,0.007827047582102573,7.9
749,0.007281895907211831,7.9
750,0.008414399508845516,7.9
751,0.008853108766472073,7.9
752,0.007298500029222046,7.8
753,0.00797180831039975,7.8
754,0.007324450014791389,7.9
755,0.00776107009781637,7.9
756,0.00868485874305102,7.8
757,0.008963152979307937,7.8
758,0.007909361285956967,7.7
759,0.008100480456541197,7.7
760,0.00783461777622378,8.0
761,0.007790283696738481,8.0
762,0.008553270805862195,7.6
763,0.008050310010484842,7.6
764,0.007013366130902246,8.1
765,0.007895659507320007,8.1
766,0.0088124810758444,7.8
767,0.009264026348288011,7.8
768,0.008945558599175969,7.8
769,0.007141864038556414,7.8
770,0.007452813484979572,8.0
771,0.008096284665740737,8.0
772,0.009264476658337786,7.8
773,0.006797248448703511,7.8
774,0.006998464906239202,7.8
775,0.007053016191073988,7.8
776,0.008023330892878416,7.8
777,0.00739679974773832,7.8
778,0.006743240594070002,7.7
779,0.006666052737361526,7.7
780,0.007058660293407173,7.6
781,0.006771808156051248,7.6
782,0.007294355031367685,7.8
783,0.007204748365445184,7.8
784,0.008150617253274225,7.6
785,0.0066013374429875205,7.6
786,0.007886821486163242,7.7
787,0.006948595220767162,7.7
788,0.0087788042186319,7.6
789,0.009032505590745425,7.6
790,0.009312527717147582,7.4
791,0.010025190359179745,7.4
792,0.014002769248488993,7.4
793,0.0118785660490585,7.4
794,0.00940984899464693,7.6
795,0.008021828660266189,7.6
796,0.007427606310636928,7.7
797,0.006707651785223081,7.7
798,0.0067437218378834434,7.5
799,0.006651595719105423,7.5
800,0.006397767338562446,7.8
801,0.008025216703388939,7.8
802,0.007220183415488655,7.5
803,0.006605406259365239,7.5
804,0.0069827947594805475,7.5
805,0.006819626337513268,7.5
806,0.006361796732458953,7.7
807,0.006467603746375793,7.7
808,0.007106897014058125,7.8
809,0.006562329013093436,7.8
810,0.0068437117679315184,7.8
811,0.0065810326913874236,7.8
812,0.006744011510621829,7.7
813,0.0071808768913486365,7.7
814,0.007962977888844553,7.6
815,0.008402084489038078,7.6
816,0.009873357713528437,7.6
817,0.00739106242262688,7.6
818,0.012535187861183695,7.4
819,0.007728705576019359,7.4
820,0.0096777500878883,8.0
821,0.008566499047217345,8.0
822,0.008872463912949723,7.8
823,0.009368529598125395,7.8
824,0.009143068421782894,7.9
825,0.008982171662554748,7.9
826,0.00853230696381107,8.0
827,0.008797888139673032,8.0
828,0.007271243727134563,7.8
829,0.007516622918359734,7.8
830,0.008356325806886184,8.0
831,0.009210851024118435,8.0
832,0.0066993018653343185,7.7
833,0.007291228646356643,7.7
834,0.007672356499550246,7.8
835,0.007124082641117483,7.8
836,0.008288619884702688,7.8
837,0.015037667266435953,7.8
838,0.006454678323957439,7.7
839,0.006207971642320409,7.7
840,0.006763300878592783,7.8
841,0.006869846822281388,7.8
842,0.007221238868775581,7.6
843,0.0073199899930102875,7.6
844,0.006872535895940147,7.7
845,0.006636145776910287,7.7
846,0.007002448245532135,7.8
847,0.006410062958985782,7.8
848,0.006771498286076154,7.9
849,0.006925861339196006,7.9
850,0.006894199962695767,7.8
851,0.006983360335685098,7.8
852,0.01000951644630182,8.0
853,0.008462033144319802,8.0
854,0.007889730578937144,7.7
855,0.007219883981098364,7.7
856,0.007444271681424887,7.8
857,0.007211460412594049,7.8
858,0.008058585327854832,7.8
859,0.007283624780255833,7.8
860,0.006781816653118495,7.6
861,0.0067388364499181945,7.6
862,0.007482378131132156,7.7
863,0.00681623101121865,7.7
864,0.007043041627653369,7.8
865,0.00679713234882832,7.8
866,0.007082355846652946,8.0
867,0.007200162722598031,8.0
868,0.006362964055447172,7.7
869,0.00694755553197651,7.7
870,0.006876927782529131,8.0
871,0.006850867597056031,8.0
872,0.007612437840272941,7.8
873,0.008522106600735858,7.8
874,0.008298225536847665,7.8
875,0.010136976883320327,7.8
876,0.00981097385287174,7.8
877,0.010016019715632107,7.8
878,0.014573888272183439,7.8
879,0.013416671360312373,7.8
880,0.00698437273571085,7.7
881,0.007320335609697797,7.7
882,0.0070097885161460195,7.7
883,0.0065838106032570535,7.7
884,0.0070779085270640685,7.7
885,0.00732622938368583,7.7
886,0.007406979178986166,7.5
887,0.0076526532416213685,7.5
888,0.006644208416072914,7.6
889,0.006898353828301641,7.6
890,0.006266549129378064,7.7
891,0.006928754935041241,7.7
892,0.006630168270289499,7.7
893,0.006354466879912554,7.7
894,0.006439857849863247,7.6
895,0.00708303814495022,7.6
896,0.006836126013517999,7.6
897,0.0067643702560397714,7.7
898,0.006617668982602867,7.7
899,0.006933228854664653,7.9
900,0.007051151559696752,7.9
901,0.006706929497790828,7.7
902,0.0070985825699088605,7.7
903,0.006692546137533286,7.6
904,0.006468007595720305,7.6
905,0.006745207162281601,7.7
906,0.007255735298746284,7.7
907,0.007654805526880893,7.6
908,0.007000902772558785,7.6
909,0.006641857610596909,7.9
910,0.007851487727398462,7.9
911,0.007291881099933205,7.6
912,0.007038916032042552,7.6
913,0.0068233699686506425,7.7
914,0.0070532230362506596,7.7
915,0.012000150095778834,7.5
916,0.00937661508303471,7.5
917,0.006414404741316046,7.6
918,0.006886316055547765,7.6
919,0.006693605693445239,7.6
920,0.006532964682670957,7.6
921,0.006562866581089168,7.8
922,0.007119042110929844,7.8
923,0.006335676051704147,7.8
924,0.006976439140457428,7.8
925,0.006420750676953985,7.7
